Temperature_K,Wavelength_nm,n,k,Eg_eV
320,880.0,2.3961599999999996,4.744467960254609e-05,1.6579354051154682
320,890.0,2.389877,9.454597750133843e-06,1.6579354051154682
320,900.0,2.3840529999999998,0.0,1.6579354051154682
320,910.0,2.3786189999999996,0.0,1.6579354051154682
320,920.0,2.373529,0.0,1.6579354051154682
320,930.0,2.368744,0.0,1.6579354051154682
320,940.0,2.364232,0.0,1.6579354051154682
320,950.0,2.359969,0.0,1.6579354051154682
320,960.0,2.355931,0.0,1.6579354051154682
320,970.0,2.352099,0.0,1.6579354051154682
320,980.0,2.3484559999999997,0.0,1.6579354051154682
320,990.0,2.3449869999999997,0.0,1.6579354051154682
320,1000.0,2.3416789999999996,0.0,1.6579354051154682
320,1010.0,2.338519,0.0,1.6579354051154682
320,1020.0,2.335498,0.0,1.6579354051154682
320,1030.0,2.3326059999999997,0.0,1.6579354051154682
320,1040.0,2.329833,0.0,1.6579354051154682
320,1050.0,2.327174,0.0,1.6579354051154682
320,1060.0,2.3246189999999998,0.0,1.6579354051154682
320,1070.0,2.322164,0.0,1.6579354051154682
320,1080.0,2.3198009999999996,0.0,1.6579354051154682
320,1090.0,2.3175269999999997,0.0,1.6579354051154682
320,1100.0,2.3153339999999996,0.0,1.6579354051154682
320,1110.0,2.31322,0.0,1.6579354051154682
320,1120.0,2.31118,0.0,1.6579354051154682
320,1130.0,2.3092089999999996,0.0,1.6579354051154682
320,1140.0,2.307304,0.0,1.6579354051154682
320,1150.0,2.3054629999999996,0.0,1.6579354051154682
320,1160.0,2.30368,0.0,1.6579354051154682
320,1170.0,2.301955,0.0,1.6579354051154682
320,1180.0,2.300283,0.0,1.6579354051154682
320,1190.0,2.298663,0.0,1.6579354051154682
320,1200.0,2.297091,0.0,1.6579354051154682
330,250.0,1.723609,0.7030372346417001,1.6640031460781186
330,260.0,1.7462339999999998,0.7083572346417001,1.6640031460781186
330,270.0,1.745974,0.7159417943929812,1.6640031460781186
330,280.0,1.732297,0.7388721279741054,1.6640031460781186
330,290.0,1.7178579999999999,0.7833548043353585,1.6640031460781186
330,300.0,1.714886,0.8494210060682189,1.6640031460781186
330,310.0,1.7341309999999999,0.9324661611690016,1.6640031460781186
